year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2008,21,KY,Kentucky,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,344113,0.41000000000000003
2009,21,KY,Kentucky,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,350514,0.56
2010,21,KY,Kentucky,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,357095,0.77
2011,21,KY,Kentucky,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,362536,1.06
2012,21,KY,Kentucky,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,367125,1.46
2013,21,KY,Kentucky,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,372884,2
2014,21,KY,Kentucky,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,376257,2.74
2015,21,KY,Kentucky,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,379780,3.7600000000000002
2016,21,KY,Kentucky,nhb,Non-Hispanic Black,heroin,Heroin,5.981009890696041,21,384147,5.159999999999999
2017,21,KY,Kentucky,nhb,Non-Hispanic Black,heroin,Heroin,3.718354867766567,14,389336,4.17
2018,21,KY,Kentucky,nhb,Non-Hispanic Black,heroin,Heroin,2.972197172033892,11,392736,3.38
2019,21,KY,Kentucky,nhb,Non-Hispanic Black,heroin,Heroin,3.126301597933749,11,396677,2.73
1999,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1450498,0.12000000000000001
2000,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1458636,0.14
2001,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1463297,0.16
2002,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1472334,0.19
2003,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1482889,0.22
2004,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1495571,0.26
2005,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1506042,0.3
2006,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1355126,0.35
2007,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1395777,0.41000000000000003
2008,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1427738,0.48000000000000004
2009,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1451233,0.56
2010,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1472071,0.65
2011,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1485211,0.76
2012,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1496182,0.89
2013,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,1.5611182030942552,23,1507051,1.04
2014,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,1.2775948854684678,17,1515433,1.21
2015,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,0.9147176168521027,12,1522962,1.41
2016,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,2.344677770652096,31,1529515,1.6500000000000001
2017,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,1.9002036675529368,25,1531354,1.93
2018,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,1.9965989339101695,26,1530702,2.25
2019,22,LA,Louisiana,nhb,Non-Hispanic Black,heroin,Heroin,2.250184520704607,32,1529795,2.63
1999,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,354320,0.08
2000,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,364026,0.1
2001,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,373202,0.13
2002,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,381834,0.17
2003,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,389377,0.22
2004,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,395065,0.28
2005,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,401830,0.36
2006,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,409627,0.47000000000000003
2007,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,417917,0.6
2008,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,427233,0.7799999999999999
2009,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,437252,1.01
2010,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,446908,1.3
2011,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,457514,1.6800000000000002
2012,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,469258,2.17
2013,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,2.3326553234037304,12,481546,2.8
2014,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,3.076681981618777,15,493475,3.62
2015,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,6.018154457094587,30,504172,4.67
2016,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,5.697762158714831,29,515424,6.03
2017,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,5.515877615645766,30,526973,4.92
2018,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,3.069406620170104,17,535393,4.01
2019,25,MA,Massachusetts,nhb,Non-Hispanic Black,heroin,Heroin,3.593117904895558,20,542939,3.27
1999,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1479287,0.24000000000000002
2000,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1504562,0.33999999999999997
2001,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1533676,0.49
2002,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,0.9238314078030458,15,1562761,0.7
2003,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,0.9086452675847151,15,1588687,1
2004,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,1.6273980343846035,28,1614833,1.43
2005,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,1.866215389906512,32,1639145,2.05
2006,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,2.8564849086239366,49,1658933,2.94
2007,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,2.4396628701636236,42,1673704,2.53
2008,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,1.838896776256024,32,1688539,2.18
2009,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,2.620269321239452,46,1709542,1.87
2010,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,1.5045256061499848,27,1731617,1.61
2011,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,1.3942071593278518,26,1750946,1.3900000000000001
2012,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,2.3373447170849246,42,1768392,2.06
2013,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,2.6719994468868182,49,1785457,3.07
2014,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,4.376040156755909,85,1803067,4.58
2015,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,5.654757467562229,112,1820345,6.819999999999999
2016,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,10.985214368106549,216,1833278,10.15
2017,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,7.524827150073844,152,1846764,7.49
2018,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,5.98062859005511,123,1856486,5.54
2019,24,MD,Maryland,nhb,Non-Hispanic Black,heroin,Heroin,3.7589298489273877,79,1866852,4.09
1999,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,1.073422665237071,14,1436690,1.76
2000,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,2.4712846937600905,32,1448192,1.84
2001,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,1.8520559535855894,25,1456087,1.93
2002,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,1.85337527625391,25,1460254,2.02
2003,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,1.7404802911946378,24,1464542,2.12
2004,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,1.5273013197795733,21,1467546,2.22
2005,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,3.072824794661006,43,1467785,2.32
2006,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,2.604335326652013,37,1467177,2.4299999999999997
2007,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,1.991566632263401,29,1463375,2.55
2008,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,2.8288510914679357,40,1455230,2.67
2009,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,4.019047253727173,58,1449047,2.8
2010,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,2.1874194013681802,35,1449127,2.9299999999999997
2011,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,2.9295498827532933,43,1450678,3.07
2012,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,2.161490044176155,32,1452001,3.22
2013,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,4.090319493648679,61,1450583,4.13
2014,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,6.155150501221325,90,1451148,5.31
2015,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,6.850041342789988,104,1450482,6.83
2016,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,8.728456239151136,129,1452126,8.77
2017,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,11.051531249698137,162,1454055,11.27
2018,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,10.01472039633418,150,1455280,10.27
2019,26,MI,Michigan,nhb,Non-Hispanic Black,heroin,Heroin,9.494699052053358,143,1456845,9.370000000000001
1999,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,177522,0.43000000000000005
2000,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,190705,0.42000000000000004
2001,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,202269,0.41000000000000003
2002,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,212955,0.4
2003,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,223825,0.4
2004,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,234694,0.39
2005,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,245011,0.38
2006,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,257902,0.37
2007,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,270773,0.36
2008,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,282462,0.36
2009,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,292549,0.35
2010,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,301377,0.33999999999999997
2011,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,311718,0.8400000000000001
2012,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,321062,2.06
2013,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,5.8405110849102,16,332236,5.05
2014,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,5.880647258457624,16,345881,5.29
2015,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,4.75613053775235,14,359953,5.54
2016,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,5.586407525802011,18,377133,5.8
2017,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,5.533051025298336,20,393498,6.07
2018,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,5.397333314596608,17,408504,6.35
2019,27,MN,Minnesota,nhb,Non-Hispanic Black,heroin,Heroin,7.756652835478506,28,422594,6.6499999999999995
1999,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,2.5991215224407656,15,636978,1.41
2000,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,2.1626411167146067,13,646850,1.6
2001,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,654642,1.81
2002,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,2.2164775092796636,14,661990,2.06
2003,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,2.294317582483314,14,669091,2.3299999999999996
2004,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,3.5602942825632793,23,676920,2.65
2005,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,2.329370397621159,15,684892,3
2006,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,2.15230591787729,14,694249,3.4099999999999997
2007,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,701542,3.8699999999999997
2008,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,3.2915259746691565,23,708122,4.39
2009,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,3.049076456946326,20,715742,4.98
2010,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,4.376774495812383,30,723206,5.6499999999999995
2011,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,7.334082049922227,53,727073,6.41
2012,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,6.263591363775029,42,731247,7.28
2013,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,9.1755113550304,61,736507,8.26
2014,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,11.359965234558508,79,740463,9.370000000000001
2015,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,8.967755948263903,64,744502,10.629999999999999
2016,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,16.154894883259814,111,748330,12.07
2017,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,11.951998689332582,86,751591,13.69
2018,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,18.07222362851593,128,754258,15.54
2019,29,MO,Missouri,nhb,Non-Hispanic Black,heroin,Heroin,13.586442287522866,95,756938,17.630000000000003
1999,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,0.6550307962927394,11,1736440,0.8600000000000001
2000,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,0.7141575994551455,12,1759120,0.6799999999999999
2001,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,0.7005795067098314,12,1786120,0.54
2002,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1812306,0.42000000000000004
2003,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1834590,0.32999999999999996
2004,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1862849,0.26
2005,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1894594,0.21000000000000002
2006,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1939738,0.25
2007,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1983568,0.31
2008,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,2026732,0.38
2009,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,2060819,0.46
2010,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,2091278,0.56
2011,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,0.5330419474858292,11,2116429,0.69
2012,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,0.8785951229353605,19,2141836,0.8400000000000001
2013,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,0.677985702793639,15,2169349,1.03
2014,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,1.1306377570949042,25,2193735,1.26
2015,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,1.89743772801187,41,2216854,1.54
2016,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,2.1462701858707094,50,2244548,1.8800000000000001
2017,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,2.319112401416291,53,2270535,2.3
2018,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,3.0104816804018184,73,2296030,2.8
2019,37,NC,North Carolina,nhb,Non-Hispanic Black,heroin,Heroin,3.0177032718107286,71,2320112,3.4299999999999997
1999,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,3.802208254669144,42,1131130,5.659999999999999
2000,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,4.233350225360537,49,1142073,4.98
2001,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,4.8078693047432175,55,1149018,4.39
2002,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,4.911726311282479,57,1155000,3.8699999999999997
2003,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,5.12427468044291,59,1160187,3.4099999999999997
2004,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,1.3043869609983785,15,1162766,3
2005,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,3.4134689311155895,39,1162594,2.64
2006,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,1.7755468373462235,20,1161856,2.3299999999999996
2007,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,1.9824547164719526,22,1161626,2.05
2008,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,1.4151180458765824,17,1162649,1.81
2009,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1167533,1.59
2010,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,1.0504946430397704,13,1173356,1.4
2011,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,1177034,1.8900000000000001
2012,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,3.0332737945972537,37,1180671,2.56
2013,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,3.4708172720038206,44,1184294,3.46
2014,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,2.715632458193422,35,1187130,4.67
2015,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,5.236699163642771,68,1188713,6.319999999999999
2016,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,9.876367567825882,127,1189767,8.53
2017,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,14.800231421050206,198,1191174,11.53
2018,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,17.659393201765553,226,1191638,15.58
2019,34,NJ,New Jersey,nhb,Non-Hispanic Black,heroin,Heroin,15.626729744586926,205,1194094,21.05
1999,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,136009,2.14
2000,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,143181,2.02
2001,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,151905,1.91
2002,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,160283,1.81
2003,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,168352,1.71
2004,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,179429,1.62
2005,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,190602,1.53
2006,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,202670,1.45
2007,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,213013,1.37
2008,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,221123,1.29
2009,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,226786,1.22
2010,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,230432,1.1500000000000001
2011,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,234006,1.09
2012,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,242877,1.03
2013,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,248359,0.98
2014,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,257108,0.92
2015,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,268036,0.8700000000000001
2016,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,280656,1.25
2017,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,293886,1.79
2018,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,305949,2.56
2019,32,NV,Nevada,nhb,Non-Hispanic Black,heroin,Heroin,3.5371638117087425,11,316625,3.66
1999,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,2926277,0.08
2000,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,2956230,0.1
2001,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,2959569,0.13
2002,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,2959477,0.16
2003,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,2954758,0.21000000000000002
2004,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,2941585,0.26
2005,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,2923414,0.32999999999999996
2006,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,0.3989701580531379,11,2906370,0.41000000000000003
2007,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,0.7686704743676835,23,2893567,0.52
2008,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,0.8242549439017344,25,2895143,0.65
2009,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,0.9411264912235391,29,2906548,0.8200000000000001
2010,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,0.6360634466673145,19,2924435,1.03
2011,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,0.8506535970672364,26,2942034,1.3
2012,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,1.5374338371844016,48,2953477,1.6400000000000001
2013,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,1.8397715600146873,61,2964743,2.06
2014,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,2.2959242129295014,73,2969501,2.6
2015,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,3.2924295143761912,103,2970396,3.27
2016,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,4.8516572516346,160,2966191,4.119999999999999
2017,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,5.252397212260958,174,2956657,5.1899999999999995
2018,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,4.730029181134626,158,2946829,5.18
2019,36,NY,New York,nhb,Non-Hispanic Black,heroin,Heroin,5.37780512071569,181,2937637,5.17
1999,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,1.1060356527518147,13,1329716,1.49
2000,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,1.6151427468996393,19,1344113,1.5
2001,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,1.3802504208872175,17,1360077,1.51
2002,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,1.9382520767720512,24,1375073,1.52
2003,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,1.4180424156684888,18,1389340,1.53
2004,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,1.7802508930821281,23,1401325,1.54
2005,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,1.381423553437282,18,1413529,1.55
2006,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,1.3412222476401914,19,1427085,1.56
2007,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,1.6394197826469483,23,1440810,1.57
2008,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,1.751974750691313,25,1453372,1.58
2009,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,1.33970627845778,19,1465032,1.59
2010,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,2.107309707828402,30,1475670,2.13
2011,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,2.7795271619015383,41,1484199,2.8499999999999996
2012,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,3.406788326922972,51,1493395,3.8099999999999996
2013,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,6.2430715423570415,94,1508159,5.1
2014,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,6.17026320250744,93,1522478,6.819999999999999
2015,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,8.515428743253798,124,1536877,9.129999999999999
2016,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,7.811443660243191,119,1550746,7.73
2017,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,7.197895051895728,109,1564442,6.54
2018,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,5.769691839041646,92,1577166,5.54
2019,39,OH,Ohio,nhb,Non-Hispanic Black,heroin,Heroin,4.093102501583856,63,1588442,4.6899999999999995
1999,40,OK,Oklahoma,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,271892,0.37
2000,40,OK,Oklahoma,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,274590,0.36
2001,40,OK,Oklahoma,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,276422,0.36
2002,40,OK,Oklahoma,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,278521,0.35
2003,40,OK,Oklahoma,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,279504,0.33999999999999997
2004,40,OK,Oklahoma,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,281733,0.33999999999999997
2005,40,OK,Oklahoma,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,283741,0.32999999999999996
2006,40,OK,Oklahoma,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,288671,0.32
2007,40,OK,Oklahoma,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,292733,0.32
2008,40,OK,Oklahoma,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,295069,0.31
2009,40,OK,Oklahoma,nhb,Non-Hispanic Black,heroin,Heroin,NA,NA,300554,0.31
