year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2015,26,MI,Michigan,total,Total,single_heroin,Heroin alone,4.207355228793351,393,9931715,4.74
2016,26,MI,Michigan,total,Total,single_heroin,Heroin alone,3.375051405320227,325,9950571,3.15
2017,26,MI,Michigan,total,Total,single_heroin,Heroin alone,2.413252846881187,231,9973114,2.09
2018,26,MI,Michigan,total,Total,single_heroin,Heroin alone,1.3526000950025732,125,9984072,1.3900000000000001
2019,26,MI,Michigan,total,Total,single_heroin,Heroin alone,0.6805630785947537,65,9986857,0.92
1999,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,NA,NA,4873481,0.05
2000,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,NA,NA,4933692,0.05
2001,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,NA,NA,4982796,0.04
2002,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,NA,NA,5018935,0.04
2003,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,NA,NA,5053572,0.04
2004,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,NA,NA,5087713,0.04
2005,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,NA,NA,5119598,0.03
2006,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,NA,NA,5163555,0.05
2007,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,NA,NA,5207203,0.09
2008,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,NA,NA,5247018,0.14
2009,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,0.27761020790021335,14,5281203,0.22
2010,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,0.2902732609810053,15,5310828,0.36
2011,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,0.7977395479815383,42,5346143,0.58
2012,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,0.7174816145803427,38,5376643,0.93
2013,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,1.4888009190011817,80,5413479,1.49
2014,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,1.6606063028980598,90,5451079,1.6600000000000001
2015,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,1.8060901179044238,97,5482032,1.84
2016,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,2.0904692211925973,111,5522744,2.03
2017,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,1.133926413251383,63,5566230,1.1600000000000001
2018,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,0.6074781712529997,33,5606249,0.6699999999999999
2019,27,MN,Minnesota,total,Total,single_heroin,Heroin alone,0.4259669623607684,22,5639632,0.38
1999,29,MO,Missouri,total,Total,single_heroin,Heroin alone,0.7896028363129366,43,5561948,0.72
2000,29,MO,Missouri,total,Total,single_heroin,Heroin alone,0.8112003274830784,45,5607285,0.73
2001,29,MO,Missouri,total,Total,single_heroin,Heroin alone,0.3757111078596228,21,5641142,0.73
2002,29,MO,Missouri,total,Total,single_heroin,Heroin alone,0.8703406168249841,49,5674825,0.74
2003,29,MO,Missouri,total,Total,single_heroin,Heroin alone,0.4956369996111129,28,5709403,0.74
2004,29,MO,Missouri,total,Total,single_heroin,Heroin alone,0.8814266856771421,50,5747741,0.74
2005,29,MO,Missouri,total,Total,single_heroin,Heroin alone,0.718816752068792,41,5790300,0.75
2006,29,MO,Missouri,total,Total,single_heroin,Heroin alone,0.7153944257393344,41,5842704,0.75
2007,29,MO,Missouri,total,Total,single_heroin,Heroin alone,0.9953588780540561,59,5887612,1.1
2008,29,MO,Missouri,total,Total,single_heroin,Heroin alone,1.7623545905536584,103,5923916,1.6
2009,29,MO,Missouri,total,Total,single_heroin,Heroin alone,2.553309888245678,144,5961088,2.34
2010,29,MO,Missouri,total,Total,single_heroin,Heroin alone,2.8430167792127046,162,5995974,3.42
2011,29,MO,Missouri,total,Total,single_heroin,Heroin alone,3.639536362601449,206,6010275,3.54
2012,29,MO,Missouri,total,Total,single_heroin,Heroin alone,3.3782748662515636,195,6024367,3.67
2013,29,MO,Missouri,total,Total,single_heroin,Heroin alone,4.028826007537044,228,6040715,3.8
2014,29,MO,Missouri,total,Total,single_heroin,Heroin alone,4.846169125425877,279,6056202,3.9299999999999997
2015,29,MO,Missouri,total,Total,single_heroin,Heroin alone,3.7183288218869035,218,6071732,4.07
2016,29,MO,Missouri,total,Total,single_heroin,Heroin alone,3.9883662020833097,225,6087135,4.22
2017,29,MO,Missouri,total,Total,single_heroin,Heroin alone,2.0434833969731505,120,6106670,2.32
2018,29,MO,Missouri,total,Total,single_heroin,Heroin alone,1.1681087848321294,74,6121623,1.28
2019,29,MO,Missouri,total,Total,single_heroin,Heroin alone,0.8539879277501765,50,6137428,0.7
1999,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,NA,NA,2828408,0.17
2000,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,NA,NA,2848353,0.14
2001,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,NA,NA,2852994,0.12000000000000001
2002,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,NA,NA,2858681,0.1
2003,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,NA,NA,2868312,0.08
2004,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,NA,NA,2889010,0.07
2005,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,NA,NA,2905943,0.06
2006,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,NA,NA,2904978,0.05
2007,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,NA,NA,2928350,0.04
2008,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,NA,NA,2947806,0.06
2009,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,NA,NA,2958774,0.09
2010,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,NA,NA,2970548,0.13
2011,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,NA,NA,2978731,0.19
2012,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,NA,NA,2983816,0.27
2013,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,NA,NA,2988711,0.4
2014,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,0.5697554952724446,17,2990468,0.58
2015,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,1.0273815630525327,28,2988471,0.8500000000000001
2016,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,0.9963309007177852,26,2987938,0.9
2017,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,0.5985224311930543,17,2988510,0.9500000000000001
2018,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,0.8544337204097611,23,2981020,1.01
2019,28,MS,Mississippi,total,Total,single_heroin,Heroin alone,1.2726394627563953,34,2976149,1.06
1999,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,897507,0.24000000000000002
2000,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,903773,0.24000000000000002
2001,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,906961,0.24000000000000002
2002,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,911667,0.25
2003,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,919630,0.25
2004,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,930009,0.25
2005,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,940102,0.25
2006,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,952692,0.25
2007,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,964706,0.26
2008,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,976415,0.26
2009,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,983982,0.26
2010,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,990697,0.26
2011,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,997316,0.27
2012,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,1003783,0.27
2013,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,1013569,0.27
2014,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,1021869,0.27
2015,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,1030475,0.27
2016,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,1040859,0.48000000000000004
2017,30,MT,Montana,total,Total,single_heroin,Heroin alone,NA,NA,1052482,0.8200000000000001
2018,30,MT,Montana,total,Total,single_heroin,Heroin alone,1.9045600858028313,17,1060665,1.42
2019,30,MT,Montana,total,Total,single_heroin,Heroin alone,2.1894818680209003,20,1068778,2.4699999999999998
1999,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,0.36285788709554984,29,7949361,0.42000000000000004
2000,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,0.427011443562858,35,8081614,0.44
2001,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,0.45017319354198027,38,8210122,0.46
2002,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,0.497035415271061,42,8326201,0.47000000000000003
2003,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,0.5212071413422876,44,8422501,0.49
2004,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,0.5026743096238577,43,8553152,0.51
2005,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,0.6063960387546735,53,8705407,0.53
2006,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,0.543031863315041,49,8917270,0.55
2007,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,0.5135235413407446,47,9118037,0.5700000000000001
2008,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,0.6366985410195548,60,9309449,0.6
2009,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,0.7039075698588683,65,9449566,0.62
2010,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,0.3910794422202364,36,9574323,0.64
2011,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,0.705869420186359,67,9657592,0.88
2012,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,1.4902027760839132,142,9749476,1.21
2013,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,1.802743599599177,171,9843336,1.6700000000000002
2014,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,2.0532257457833873,194,9932887,2.29
2015,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,2.7724464973636773,269,10031646,3.14
2016,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,3.20306984980427,311,10154788,2.65
2017,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,2.1816106946488647,210,10268233,2.24
2018,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,1.5732051794031583,160,10381615,1.8900000000000001
2019,37,NC,North Carolina,total,Total,single_heroin,Heroin alone,1.6969008119896993,168,10488084,1.6
1999,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1704764,0.12000000000000001
2000,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1713820,0.11
2001,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1719836,0.11
2002,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1728292,0.11
2003,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1738643,0.1
2004,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1749370,0.1
2005,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1761497,0.1
2006,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1772693,0.09
2007,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1783440,0.09
2008,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1796378,0.09
2009,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1812683,0.08
2010,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1829542,0.08
2011,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1840672,0.08
2012,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1853303,0.1
2013,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1865279,0.12000000000000001
2014,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1879321,0.15000000000000002
2015,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1891277,0.18
2016,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1905616,0.22
2017,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1915947,0.28
2018,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1925614,0.33999999999999997
2019,31,NE,Nebraska,total,Total,single_heroin,Heroin alone,NA,NA,1934408,0.42000000000000004
1999,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,NA,NA,1222014,0.07
2000,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,NA,NA,1239882,0.09
2001,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,NA,NA,1255517,0.13
2002,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,NA,NA,1269089,0.17
2003,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,NA,NA,1279840,0.22
2004,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,NA,NA,1290121,0.3
2005,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,NA,NA,1298492,0.4
2006,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,NA,NA,1308389,0.53
2007,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,NA,NA,1312540,0.71
2008,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,NA,NA,1315906,0.9400000000000001
2009,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,1.745982796211454,21,1316102,1.26
2010,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,NA,NA,1316762,1.6800000000000002
2011,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,2.754979139251011,34,1320202,2.24
2012,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,3.115057025420307,35,1324232,2.9899999999999998
2013,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,4.597945239816296,56,1326622,3.9899999999999998
2014,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,4.446514020947041,55,1333341,5.319999999999999
2015,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,2.519492934159929,32,1336350,2.5
2016,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,NA,NA,1342307,1.1700000000000002
2017,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,NA,NA,1348787,0.55
2018,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,NA,NA,1353465,0.26
2019,33,NH,New Hampshire,total,Total,single_heroin,Heroin alone,NA,NA,1359711,0.12000000000000001
1999,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,1.7174364795716013,147,8359592,2.36
2000,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,2.1604849549874525,183,8430621,2.18
2001,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,2.039733812735795,175,8492671,2.02
2002,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,2.5072351708147234,218,8552643,1.8800000000000001
2003,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,2.1482985094038596,185,8601402,1.74
2004,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,1.217933627549081,104,8634561,1.61
2005,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,1.6915504020562262,145,8651974,1.49
2006,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,0.9600111740679648,84,8661679,1.3800000000000001
2007,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,0.9942315179960092,84,8677885,1.28
2008,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,1.1523218412739662,100,8711090,1.1900000000000002
2009,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,0.19597629893785418,17,8755602,1.1
2010,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,1.008344250609703,89,8799446,1.3900000000000001
2011,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,1.2171796628911657,106,8828117,1.74
2012,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,3.1255390494831947,265,8844942,2.19
2013,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,3.5685801746033396,311,8856972,2.7600000000000002
2014,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,3.8002878482367533,330,8864525,3.4699999999999998
2015,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,3.951197905245516,336,8867949,4.37
2016,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,4.434932198344192,382,8870827,5.5
2017,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,3.2439507713376368,285,8885525,2.8899999999999997
2018,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,1.4010141776459981,124,8886025,1.52
2019,34,NJ,New Jersey,total,Total,single_heroin,Heroin alone,0.7418566881499574,68,8882190,0.8
1999,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,0.8519344454458001,15,1808082,1.06
2000,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,1.9852227396503233,36,1821204,1.1600000000000001
2001,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,1.2226170515225665,22,1831690,1.27
2002,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,1.217194932721974,21,1855309,1.3900000000000001
2003,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,1.1810319864541063,22,1877574,1.52
2004,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,1.700553904546947,31,1903808,1.6600000000000001
2005,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,2.1802051160826648,40,1932274,1.82
2006,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,0.9692277630990774,19,1962137,1.99
2007,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,1.266459232419973,25,1990070,2.17
2008,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,2.49689033506753,49,2010662,2.3699999999999997
2009,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,1.8805773446091258,38,2036802,2.6
2010,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,0.6689825634180908,13,2064552,2.84
2011,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,2.70604763755129,54,2080450,3.1
2012,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,4.307006671317374,85,2087309,3.3899999999999997
2013,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,3.4775716888197086,67,2092273,3.71
2014,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,5.0979513602828925,97,2089568,4.05
2015,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,6.657557875720412,130,2089291,4.430000000000001
2016,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,5.101436219493822,100,2091630,4.85
2017,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,4.881273908773882,96,2091784,5.3
2018,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,4.332164927876353,82,2092741,5.79
2019,35,NM,New Mexico,total,Total,single_heroin,Heroin alone,5.459557488096154,104,2096829,6.33
1999,32,NV,Nevada,total,Total,single_heroin,Heroin alone,1.3519381087859992,27,1934718,1.4
2000,32,NV,Nevada,total,Total,single_heroin,Heroin alone,1.6612176042548887,34,2018741,1.34
2001,32,NV,Nevada,total,Total,single_heroin,Heroin alone,0.74250426828963,16,2098399,1.28
2002,32,NV,Nevada,total,Total,single_heroin,Heroin alone,1.2226888399218292,27,2173791,1.22
2003,32,NV,Nevada,total,Total,single_heroin,Heroin alone,1.1123658662676619,25,2248850,1.1700000000000002
2004,32,NV,Nevada,total,Total,single_heroin,Heroin alone,0.8827585948513319,20,2346222,1.12
2005,32,NV,Nevada,total,Total,single_heroin,Heroin alone,1.2197905214329028,30,2432143,1.07
2006,32,NV,Nevada,total,Total,single_heroin,Heroin alone,1.0694251453919323,28,2522658,1.02
2007,32,NV,Nevada,total,Total,single_heroin,Heroin alone,1.3538519223604957,36,2601072,0.97
2008,32,NV,Nevada,total,Total,single_heroin,Heroin alone,0.9778847631036265,26,2653630,0.93
2009,32,NV,Nevada,total,Total,single_heroin,Heroin alone,0.5355188917865806,15,2684665,0.89
2010,32,NV,Nevada,total,Total,single_heroin,Heroin alone,0.4814041219896026,13,2702405,1.01
2011,32,NV,Nevada,total,Total,single_heroin,Heroin alone,1.1320079539201517,31,2712730,1.1500000000000001
2012,32,NV,Nevada,total,Total,single_heroin,Heroin alone,1.172651218998449,32,2743996,1.31
2013,32,NV,Nevada,total,Total,single_heroin,Heroin alone,1.5645932986144513,44,2775970,1.5
2014,32,NV,Nevada,total,Total,single_heroin,Heroin alone,1.7869036184676967,52,2817628,1.71
2015,32,NV,Nevada,total,Total,single_heroin,Heroin alone,2.2709378992695983,69,2866939,1.95
2016,32,NV,Nevada,total,Total,single_heroin,Heroin alone,2.535138690488403,76,2917563,2.22
2017,32,NV,Nevada,total,Total,single_heroin,Heroin alone,2.617596000500122,78,2969905,2.53
2018,32,NV,Nevada,total,Total,single_heroin,Heroin alone,2.568409893352351,80,3027341,2.88
2019,32,NV,Nevada,total,Total,single_heroin,Heroin alone,3.0407542029526042,95,3080156,3.2800000000000002
1999,36,NY,New York,total,Total,single_heroin,Heroin alone,0.2051602603572716,39,18882725,0.11
2000,36,NY,New York,total,Total,single_heroin,Heroin alone,0.1202832196637707,23,19001780,0.14
2001,36,NY,New York,total,Total,single_heroin,Heroin alone,0.28009901187158487,54,19082838,0.17
2002,36,NY,New York,total,Total,single_heroin,Heroin alone,0.2506997011179785,48,19137800,0.22
2003,36,NY,New York,total,Total,single_heroin,Heroin alone,0.22562108966765726,44,19175939,0.27
2004,36,NY,New York,total,Total,single_heroin,Heroin alone,0.14793689191971657,29,19171567,0.32999999999999996
2005,36,NY,New York,total,Total,single_heroin,Heroin alone,0.153325930203672,29,19132610,0.41000000000000003
2006,36,NY,New York,total,Total,single_heroin,Heroin alone,0.45462653901740324,86,19104631,0.51
2007,36,NY,New York,total,Total,single_heroin,Heroin alone,0.8035523077550227,155,19132335,0.64
2008,36,NY,New York,total,Total,single_heroin,Heroin alone,0.7857217671851291,155,19212436,0.7899999999999999
2009,36,NY,New York,total,Total,single_heroin,Heroin alone,0.999579531435269,194,19307066,0.98
2010,36,NY,New York,total,Total,single_heroin,Heroin alone,0.7184314564320555,139,19399878,1.22
2011,36,NY,New York,total,Total,single_heroin,Heroin alone,1.304413036541558,256,19499241,1.52
2012,36,NY,New York,total,Total,single_heroin,Heroin alone,1.8977936363474461,379,19572932,1.8800000000000001
2013,36,NY,New York,total,Total,single_heroin,Heroin alone,2.6317347610759825,532,19624447,2.34
2014,36,NY,New York,total,Total,single_heroin,Heroin alone,3.156094520628976,618,19651049,2.9
2015,36,NY,New York,total,Total,single_heroin,Heroin alone,3.3204486180941486,654,19654666,3.6
2016,36,NY,New York,total,Total,single_heroin,Heroin alone,2.6810315062805934,537,19633428,2.51
2017,36,NY,New York,total,Total,single_heroin,Heroin alone,1.81641561851401,352,19589572,1.75
2018,36,NY,New York,total,Total,single_heroin,Heroin alone,1.1568980083084432,228,19530351,1.22
2019,36,NY,New York,total,Total,single_heroin,Heroin alone,0.8175361847635283,162,19453561,0.8500000000000001
1999,39,OH,Ohio,total,Total,single_heroin,Heroin alone,0.3906985060587436,44,11335454,0.47000000000000003
2000,39,OH,Ohio,total,Total,single_heroin,Heroin alone,0.5655452513236758,64,11363543,0.53
2001,39,OH,Ohio,total,Total,single_heroin,Heroin alone,0.6294434762586554,72,11387404,0.6
2002,39,OH,Ohio,total,Total,single_heroin,Heroin alone,0.8449001421846679,95,11407889,0.6799999999999999
2003,39,OH,Ohio,total,Total,single_heroin,Heroin alone,0.6775388431849572,78,11434788,0.7799999999999999
2004,39,OH,Ohio,total,Total,single_heroin,Heroin alone,1.0004010998366462,114,11452251,0.88
2005,39,OH,Ohio,total,Total,single_heroin,Heroin alone,0.9141474613955568,104,11463320,1
2006,39,OH,Ohio,total,Total,single_heroin,Heroin alone,0.8112119190675066,94,11481213,1.1400000000000001
2007,39,OH,Ohio,total,Total,single_heroin,Heroin alone,1.1539407652210707,131,11500468,1.29
2008,39,OH,Ohio,total,Total,single_heroin,Heroin alone,1.7342347627652275,193,11515391,1.47
2009,39,OH,Ohio,total,Total,single_heroin,Heroin alone,1.5982641915591054,174,11528896,1.6600000000000001
2010,39,OH,Ohio,total,Total,single_heroin,Heroin alone,2.7605516638708387,301,11539336,2.48
2011,39,OH,Ohio,total,Total,single_heroin,Heroin alone,3.386914829674723,374,11544663,3.68
2012,39,OH,Ohio,total,Total,single_heroin,Heroin alone,5.423459802326906,588,11548923,5.48
2013,39,OH,Ohio,total,Total,single_heroin,Heroin alone,7.602064827676977,827,11576684,8.15
2014,39,OH,Ohio,total,Total,single_heroin,Heroin alone,7.863009851621322,857,11602700,7.33
2015,39,OH,Ohio,total,Total,single_heroin,Heroin alone,7.383276564392117,801,11617527,6.6
2016,39,OH,Ohio,total,Total,single_heroin,Heroin alone,5.546688079012708,605,11634370,5.94
2017,39,OH,Ohio,total,Total,single_heroin,Heroin alone,2.098973409559294,230,11659650,2.67
2018,39,OH,Ohio,total,Total,single_heroin,Heroin alone,1.1262940081982094,126,11676341,1.2
2019,39,OH,Ohio,total,Total,single_heroin,Heroin alone,0.7283035199664301,77,11689100,0.54
1999,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,NA,NA,3437147,0.23
2000,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,NA,NA,3454365,0.2
2001,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,NA,NA,3467100,0.18
2002,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,NA,NA,3489080,0.15000000000000002
2003,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,NA,NA,3504892,0.13
2004,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,NA,NA,3525233,0.12000000000000001
2005,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,NA,NA,3548597,0.1
2006,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,NA,NA,3594090,0.12000000000000001
2007,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,NA,NA,3634349,0.15000000000000002
2008,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,NA,NA,3668976,0.19
2009,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,0.34665234157584984,13,3717572,0.23
2010,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,NA,NA,3759944,0.29000000000000004
2011,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,0.31390036846938313,12,3788379,0.36
2012,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,0.5382140035436491,20,3818814,0.44
2013,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,0.521184176915009,19,3853214,0.54
2014,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,0.5301523006617765,20,3878187,0.6699999999999999
2015,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,0.8021917390409707,30,3909500,0.8300000000000001
2016,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,1.1665962739701232,45,3926331,1.02
2017,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,1.4281838409371361,55,3931316,1.26
2018,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,1.6951786602745582,65,3940235,1.56
2019,40,OK,Oklahoma,total,Total,single_heroin,Heroin alone,1.5612913049396837,57,3956971,1.93
1999,41,OR,Oregon,total,Total,single_heroin,Heroin alone,1.43018654328371,49,3393941,1.25
