year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2006,12095,Orange County (FL),Orange County,total,Total,heroin,Heroin,NA,NA,1083429,0.51
2007,12095,Orange County (FL),Orange County,total,Total,heroin,Heroin,NA,NA,1100663,0.58
2008,12095,Orange County (FL),Orange County,total,Total,heroin,Heroin,NA,NA,1115525,0.65
2009,12095,Orange County (FL),Orange County,total,Total,heroin,Heroin,0.9181351228590197,11,1131351,0.74
2010,12095,Orange County (FL),Orange County,total,Total,heroin,Heroin,NA,NA,1148564,0.8500000000000001
2011,12095,Orange County (FL),Orange County,total,Total,heroin,Heroin,1.2057508676969813,14,1170579,0.96
2012,12095,Orange County (FL),Orange County,total,Total,heroin,Heroin,1.4357227619314783,19,1202498,1.57
2013,12095,Orange County (FL),Orange County,total,Total,heroin,Heroin,1.9646931449759713,26,1227435,2.56
2014,12095,Orange County (FL),Orange County,total,Total,heroin,Heroin,4.221126304907273,55,1256606,4.18
2015,12095,Orange County (FL),Orange County,total,Total,heroin,Heroin,4.6166172938579555,61,1291301,3.9099999999999997
2016,12095,Orange County (FL),Orange County,total,Total,heroin,Heroin,3.491726223340694,48,1326516,3.65
2017,12095,Orange County (FL),Orange County,total,Total,heroin,Heroin,2.9815656619982986,43,1355921,3.4099999999999997
2018,12095,Orange County (FL),Orange County,total,Total,heroin,Heroin,3.2008296178558986,46,1381540,3.18
2019,12095,Orange County (FL),Orange County,total,Total,heroin,Heroin,3.1129115247667962,45,1393452,2.9699999999999998
1999,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,NA,NA,485511,0.1
2000,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,NA,NA,485610,0.15000000000000002
2001,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,NA,NA,487363,0.23
2002,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,NA,NA,489722,0.35
2003,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,NA,NA,492187,0.53
2004,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,NA,NA,493765,0.81
2005,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,NA,NA,494294,1.23
2006,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,NA,NA,230172,1.87
2007,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,NA,NA,268751,0.8400000000000001
2008,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,NA,NA,301842,0.38
2009,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,NA,NA,327803,0.17
2010,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,NA,NA,347772,0.08
2011,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,NA,NA,360735,0.33999999999999997
2012,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,NA,NA,369787,1.5
2013,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,7.8277877731401055,32,378637,6.609999999999999
2014,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,4.065450706199315,17,383940,5.73
2015,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,3.250807244632309,12,389742,4.970000000000001
2016,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,5.03164634046777,20,391843,4.31
2017,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,4.127533814691555,16,391493,3.73
2018,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,3.194688718899393,11,391004,3.24
2019,22071,Orleans Parish (LA),Orleans Parish,total,Total,heroin,Heroin,2.841979287915109,12,390144,2.8099999999999996
1999,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,NA,NA,1116913,2.92
2000,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,NA,NA,1135787,2.3899999999999997
2001,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,NA,NA,1160474,1.95
2002,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,NA,NA,1191340,1.6
2003,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,1.2509752360139579,13,1218100,1.31
2004,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,1.2494684626587005,14,1252223,1.07
2005,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,1.018105632042037,11,1278380,0.8700000000000001
2006,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,NA,NA,1284489,0.71
2007,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,NA,NA,1286586,0.58
2008,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,NA,NA,1294938,0.48000000000000004
2009,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,NA,NA,1307371,0.39
2010,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,NA,NA,1323619,0.32
2011,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,NA,NA,1336760,0.26
2012,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,NA,NA,1354936,0.5700000000000001
2013,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,1.1744182447247369,14,1376462,1.23
2014,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,1.9704974702406461,24,1398656,2.67
2015,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,5.701481340605173,70,1424256,5.79
2016,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,6.083154789474637,78,1450890,5.7700000000000005
2017,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,6.40461054141568,85,1470344,5.75
2018,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,5.351408910342311,71,1482876,5.73
2019,12099,Palm Beach County (FL),Palm Beach County,total,Total,heroin,Heroin,5.563617562692819,71,1496770,5.71
1999,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,NA,NA,1520064,0.01
2000,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,NA,NA,1514563,0.02
2001,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,NA,NA,1505455,0.03
2002,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,NA,NA,1498493,0.04
2003,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,NA,NA,1493802,0.05
2004,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,NA,NA,1492882,0.07
2005,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,NA,NA,1490861,0.1
2006,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,NA,NA,1488710,0.14
2007,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,NA,NA,1493309,0.19
2008,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,NA,NA,1499731,0.27
2009,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,NA,NA,1514694,0.37
2010,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,NA,NA,1528283,0.51
2011,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,0.6978819112330074,11,1540466,0.71
2012,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,NA,NA,1551824,0.98
2013,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,0.7177588187982207,12,1558313,1.36
2014,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,0.6114167698901891,11,1565460,1.8900000000000001
2015,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,NA,NA,1571065,2.62
2016,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,NA,NA,1576051,3.64
2017,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,0.9113989123829844,13,1580601,5.05
2018,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,11.425931753446593,184,1583592,7
2019,42101,Philadelphia County (PA),Philadelphia County,total,Total,heroin,Heroin,7.734541493995766,127,1584064,9.709999999999999
1999,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,360312,0.03
2000,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,361876,0.03
2001,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,362866,0.05
2002,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,364327,0.06
2003,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,365258,0.08
2004,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,366608,0.11
2005,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,368274,0.14
2006,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,371647,0.19
2007,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,373403,0.25
2008,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,376567,0.32999999999999996
2009,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,380053,0.44
2010,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,383538,0.59
2011,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,386990,0.32
2012,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,389225,0.18
2013,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,391512,0.1
2014,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,392952,0.19
2015,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,393576,0.37
2016,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,394151,0.73
2017,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,393280,1.41
2018,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,391918,1.45
2019,05119,Pulaski County (AR),Pulaski County,total,Total,heroin,Heroin,NA,NA,391911,1.48
1999,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,NA,NA,2208975,0.2
2000,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,NA,NA,2230501,0.23
2001,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,NA,NA,2231316,0.27
2002,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,NA,NA,2224507,0.32
2003,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,NA,NA,2214608,0.38
2004,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,NA,NA,2198516,0.45
2005,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,NA,NA,2185222,0.53
2006,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,NA,NA,2173862,0.62
2007,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,1.070139277001728,25,2177351,0.73
2008,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,1.0809410973585611,25,2193623,0.8600000000000001
2009,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,0.9515515227458986,23,2217166,1.01
2010,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,0.7729181733862632,18,2234701,1.1900000000000002
2011,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,1.264596244261746,30,2255482,1.4
2012,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,1.6953755410406364,42,2272222,1.6500000000000001
2013,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,2.4709182062500115,61,2287185,1.94
2014,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,1.9633729009343954,49,2298736,2.2800000000000002
2015,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,2.7166897831043832,65,2305838,2.68
2016,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,3.449063196521828,86,2306830,3.16
2017,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,4.241991266307661,105,2295808,3.71
2018,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,4.560157763090331,110,2274605,4.37
2019,36081,Queens County (NY),Queens County,total,Total,heroin,Heroin,3.8927305565176717,93,2253858,5.14
1999,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,318034,0.35
2000,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,321981,0.32999999999999996
2001,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,327446,0.3
2002,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,331285,0.28
2003,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,336273,0.26
2004,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,345750,0.24000000000000002
2005,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,349003,0.22
2006,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,357096,0.21000000000000002
2007,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,366111,0.19
2008,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,373789,0.18
2009,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,380245,0.16
2010,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,385735,0.15000000000000002
2011,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,389233,0.14
2012,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,393029,0.13
2013,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,396757,0.35
2014,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,400335,0.9500000000000001
2015,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,2.860763388503309,12,406008,2.59
2016,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,409014,2.6
2017,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,3.609970896738563,15,411800,2.6
2018,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,NA,NA,414202,2.6
2019,45079,Richland County (SC),Richland County,total,Total,heroin,Heroin,2.6995769249919515,11,415759,2.61
1999,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,NA,NA,1507912,0.93
2000,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,NA,NA,1558985,0.99
2001,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,NA,NA,1616634,1.04
2002,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,NA,NA,1687147,1.1
2003,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,1.4424995432539436,24,1771656,1.1700000000000002
2004,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,1.3752897989682493,24,1856542,1.24
2005,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,1.2560001115753605,23,1931785,1.31
2006,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,1.4032764134803022,27,2012370,1.3900000000000001
2007,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,1.113234407976604,22,2075183,1.47
2008,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,1.5507490365064338,31,2109712,1.56
2009,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,1.8496768815849736,38,2146725,1.6500000000000001
2010,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,1.5898950939714398,33,2201576,1.75
2011,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,1.3455109363087703,31,2234070,1.85
2012,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,1.64240474202946,37,2261204,1.96
2013,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,2.42236487927859,57,2286755,2.07
2014,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,2.5903287394892867,61,2316162,2.2
2015,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,2.4940389105184533,59,2345816,2.3299999999999996
2016,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,1.9542244814903453,47,2380081,2.46
2017,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,2.3729139138425777,59,2414964,2.61
2018,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,2.8089648620486516,70,2445789,2.7600000000000002
2019,06065,Riverside County (CA),Riverside County,total,Total,heroin,Heroin,3.1992798658524793,80,2470546,2.9299999999999997
1999,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,NA,NA,1206659,0.14
2000,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,NA,NA,1229940,0.16
2001,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,NA,NA,1266257,0.18
2002,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,NA,NA,1301079,0.2
2003,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,NA,NA,1328531,0.23
2004,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,NA,NA,1348932,0.26
2005,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,NA,NA,1360816,0.29000000000000004
2006,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,NA,NA,1369563,0.32999999999999996
2007,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,NA,NA,1381161,0.37
2008,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,NA,NA,1394438,0.42000000000000004
2009,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,NA,NA,1408601,0.47000000000000003
2010,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,NA,NA,1421383,0.53
2011,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,NA,NA,1433730,0.6
2012,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,0.9688690085755364,14,1444852,0.6799999999999999
2013,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,1.1089663898186135,17,1457341,0.76
2014,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,NA,NA,1474917,0.8600000000000001
2015,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,0.6483987965919524,11,1493674,0.97
2016,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,0.7601919245697208,11,1510987,1.09
2017,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,1.347327164658039,22,1527301,1.23
2018,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,1.0504238703692361,16,1538746,1.3900000000000001
2019,06067,Sacramento County (CA),Sacramento County,total,Total,heroin,Heroin,1.8321530951356853,31,1552058,1.57
1999,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,NA,NA,1681601,0.13
2000,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,NA,NA,1718037,0.15000000000000002
2001,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,NA,NA,1760731,0.17
2002,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,NA,NA,1799791,0.2
2003,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,NA,NA,1846115,0.22
2004,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,NA,NA,1899065,0.25
2005,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,NA,NA,1943924,0.29000000000000004
2006,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,NA,NA,1974140,0.32999999999999996
2007,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,NA,NA,1992161,0.37
2008,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,NA,NA,2003735,0.42000000000000004
2009,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,NA,NA,2013960,0.48000000000000004
2010,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,0.5080667068317366,11,2040848,0.54
2011,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,NA,NA,2060827,0.61
2012,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,0.8954609549495184,19,2073512,0.7
2013,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,0.8486921597294198,18,2082738,0.7899999999999999
2014,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,0.7477926225040521,16,2099181,0.9
2015,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,0.7483391649752975,17,2115411,1.02
2016,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,0.5219963461158906,11,2131960,1.1600000000000001
2017,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,1.1452139976421207,24,2150945,1.32
2018,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,2.1411546240400465,50,2166753,1.49
2019,06071,San Bernardino County (CA),San Bernardino County,total,Total,heroin,Heroin,1.630296819210794,36,2180085,1.7
1999,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,NA,NA,2789593,0.97
2000,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,NA,NA,2827366,1.02
2001,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,NA,NA,2869672,1.08
2002,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,NA,NA,2900355,1.1400000000000001
2003,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,1.6421931184637881,48,2914702,1.2
2004,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,0.918012653068363,27,2930007,1.26
2005,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,0.8988300270414696,27,2938375,1.33
2006,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,1.1928854908120605,35,2947289,1.4
2007,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,1.5072899463247857,48,2975742,1.48
2008,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,1.4792410543531573,47,3022116,1.56
2009,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,1.9265742011425173,59,3061203,1.6500000000000001
2010,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,1.8034192694715985,59,3103212,1.73
2011,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,2.032427688898545,67,3137156,1.83
2012,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,1.5447168120043437,52,3174335,1.93
2013,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,1.9576530576218814,66,3209768,2.03
2014,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,2.8463067010599694,100,3248877,2.14
2015,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,2.0576899746231088,72,3280850,2.2600000000000002
2016,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,2.207034708090331,79,3306089,2.38
2017,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,1.9369500061493796,69,3321237,2.51
2018,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,2.373374127919907,87,3333861,2.64
2019,06073,San Diego County (CA),San Diego County,total,Total,heroin,Heroin,3.2678027677377925,113,3338330,2.79
1999,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,NA,NA,893826,0.04
2000,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,NA,NA,898211,0.06
2001,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,NA,NA,899345,0.08
2002,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,NA,NA,902634,0.11
2003,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,NA,NA,906733,0.16
2004,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,NA,NA,909643,0.22
2005,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,NA,NA,913201,0.3
2006,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,NA,NA,920106,0.42000000000000004
2007,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,NA,NA,921119,0.59
2008,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,NA,NA,920685,0.8200000000000001
2009,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,1.5061019134795817,14,922541,1.1400000000000001
2010,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,1.2503012882309088,12,928447,1.58
2011,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,NA,NA,933186,2.2
2012,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,3.3763643989958787,30,939168,3.07
2013,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,3.8556114649793494,38,938363,4.2700000000000005
2014,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,7.374599429524068,69,937500,5.94
2015,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,7.421898832213619,69,937067,8.26
2016,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,7.7380558365727286,72,936021,7.45
2017,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,6.663079799683517,59,935251,6.72
2018,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,5.347975335667116,47,936365,6.06
2019,47157,Shelby County (TN),Shelby County,total,Total,heroin,Heroin,5.8733310102889575,54,937166,5.46
1999,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,NA,NA,350156,2.71
2000,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,NA,NA,347144,3.12
2001,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,NA,NA,343243,3.58
2002,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,NA,NA,338457,4.119999999999999
2003,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,6.034594811030928,20,334893,4.74
2004,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,6.127707425784976,21,330988,5.45
2005,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,4.5520134959938225,15,324945,6.2700000000000005
2006,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,5.442712304235839,18,320131,7.21
2007,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,5.508469904411294,19,317959,8.29
2008,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,8.588937252013215,28,317955,9.53
2009,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,13.74387650193462,44,318842,10.96
2010,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,11.614153296723387,39,319336,12.6
2011,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,18.651537310497822,64,319344,14.49
2012,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,14.399086264567389,50,319416,16.66
2013,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,20.580707866015484,66,318476,19.16
2014,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,24.203688768389522,84,317399,22.04
2015,29510,St. Louis city (MO),St. Louis city,total,Total,heroin,Heroin,17.836934471148464,62,316010,25.34
