year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2017,24031,Montgomery County (MD),Montgomery County,total,Total,single_heroin,Heroin alone,0.8868157677545669,19,1956527,1.01
2018,24031,Montgomery County (MD),Montgomery County,total,Total,single_heroin,Heroin alone,0.5685520660215204,11,1958097,0.5700000000000001
2019,24031,Montgomery County (MD),Montgomery County,total,Total,single_heroin,Heroin alone,NA,NA,1960015,0.32
1999,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,NA,NA,561944,0.8600000000000001
2000,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,NA,NA,558522,1.02
2001,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,NA,NA,555536,1.22
2002,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,NA,NA,553170,1.46
2003,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,NA,NA,551742,1.74
2004,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,3.443681578925916,19,549713,2.08
2005,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,3.5359635873762567,19,546979,2.48
2006,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,1.8580910684210945,11,543620,2.96
2007,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,3.645803261541674,19,540667,3.54
2008,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,3.6313882738829673,20,537664,4.22
2009,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,3.343867981362332,17,535294,5.04
2010,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,3.92518879006907,18,535597,6.02
2011,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,4.340224350879517,22,534558,7.18
2012,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,10.421231855269959,51,534334,8.58
2013,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,10.154546228696303,47,534270,10.239999999999998
2014,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,12.375103941648533,59,532488,12.219999999999999
2015,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,14.588623988794287,71,531777,14.59
2016,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,8.184220895454226,40,531818,5.88
2017,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,NA,NA,531467,2.3699999999999997
2018,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,NA,NA,531600,0.96
2019,39113,Montgomery County (OH),Montgomery County,total,Total,single_heroin,Heroin alone,NA,NA,531687,0.39
1999,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,NA,NA,1330815,0.04
2000,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,NA,NA,1336713,0.05
2001,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,NA,NA,1337086,0.07
2002,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,NA,NA,1339572,0.1
2003,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,NA,NA,1339761,0.14
2004,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,NA,NA,1337964,0.18
2005,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,NA,NA,1332318,0.25
2006,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,NA,NA,1324905,0.32999999999999996
2007,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,NA,NA,1322048,0.45
2008,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,NA,NA,1325129,0.61
2009,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,NA,NA,1332088,0.8300000000000001
2010,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,NA,NA,1341669,1.12
2011,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,1.9107899747376547,22,1346223,1.51
2012,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,2.452727467631288,30,1349616,2.04
2013,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,3.109396385910941,40,1352193,2.75
2014,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,3.9154025731701063,47,1354705,3.72
2015,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,4.249706516486797,52,1354840,5.02
2016,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,3.093406740675687,37,1355952,3.24
2017,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,2.0469106718853523,24,1357293,2.09
2018,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,1.5945507647833648,20,1357534,1.35
2019,36059,Nassau County (NY),Nassau County,total,Total,single_heroin,Heroin alone,NA,NA,1356924,0.8700000000000001
1999,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,NA,NA,496079,0.3
2000,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,NA,NA,501837,0.35
2001,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,NA,NA,506026,0.42000000000000004
2002,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,NA,NA,510158,0.5
2003,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,NA,NA,514769,0.59
2004,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,NA,NA,518944,0.7
2005,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,NA,NA,523343,0.8300000000000001
2006,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,NA,NA,527174,0.99
2007,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,NA,NA,530555,1.1700000000000002
2008,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,NA,NA,533958,1.3900000000000001
2009,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,NA,NA,536898,1.6500000000000001
2010,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,NA,NA,538752,1.96
2011,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,NA,NA,541909,2.3299999999999996
2012,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,1.9891921228503382,11,544848,2.7600000000000002
2013,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,3.4883856576679615,19,548331,3.2800000000000002
2014,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,4.657506213290955,24,550768,3.8899999999999997
2015,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,4.43874248670095,25,553488,4.609999999999999
2016,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,3.339265707249931,19,555058,3.46
2017,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,3.026900292453263,18,555976,2.59
2018,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,2.3690294178451192,14,557550,1.95
2019,10003,New Castle County (DE),New Castle County,total,Total,single_heroin,Heroin alone,NA,NA,558753,1.46
1999,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,NA,NA,820396,3.07
2000,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,NA,NA,824911,3.09
2001,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,NA,NA,829875,3.1
2002,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,NA,NA,835099,3.11
2003,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,3.1269825334218275,26,841939,3.12
2004,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,3.105977715582313,25,844505,3.13
2005,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,2.187610506434294,18,847162,3.15
2006,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,3.7370228340197404,31,850207,3.16
2007,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,3.69066007615625,31,853598,3.17
2008,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,3.2986238670376533,27,856622,3.18
2009,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,2.8982759683687354,25,860025,3.2
2010,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,3.3182365535524747,27,863357,3.21
2011,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,2.498330735091857,21,863871,3.22
2012,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,1.9880437690222612,16,864566,3.23
2013,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,5.997051547707914,49,862820,4.470000000000001
2014,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,6.472940606417193,52,862885,6.17
2015,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,7.093126049332511,61,860186,8.52
2016,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,6.4760383648175575,57,857901,5.95
2017,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,4.240357756855076,36,857748,4.1499999999999995
2018,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,3.1729845232831733,25,856971,2.9
2019,09009,New Haven County (CT),New Haven County,total,Total,single_heroin,Heroin alone,1.5467760459008728,13,854757,2.02
1999,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,NA,NA,1535624,0.31
2000,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,NA,NA,1540547,0.36
2001,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,NA,NA,1555729,0.41000000000000003
2002,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,NA,NA,1555382,0.47000000000000003
2003,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,0.8441235325276134,15,1562154,0.53
2004,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,NA,NA,1569947,0.61
2005,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,0.7455860268315583,13,1573573,0.69
2006,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,NA,NA,1578171,0.7899999999999999
2007,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,0.6909141810121422,12,1581402,0.9
2008,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,1.1601140683439994,18,1587022,1.03
2009,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,0.975403852306427,16,1583431,1.1700000000000002
2010,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,NA,NA,1588767,1.34
2011,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,1.1063004421716047,19,1608293,1.52
2012,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,2.720121481437037,47,1623911,1.74
2013,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,1.6716926891225585,32,1627491,1.98
2014,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,2.1765799565188466,40,1630678,2.2600000000000002
2015,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,2.715399386743222,47,1636063,2.58
2016,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,1.9568673974842672,35,1635443,1.83
2017,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,0.8506592270451736,16,1630698,1.29
2018,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,0.8239409142613909,15,1629055,0.92
2019,36061,New York County (NY),New York County,total,Total,single_heroin,Heroin alone,0.8485727886482837,15,1628706,0.65
1999,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,233497,2.55
2000,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,234986,2.57
2001,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,236489,2.6
2002,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,241704,2.62
2003,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,239286,2.65
2004,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,243836,2.68
2005,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,239650,2.7
2006,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,243406,2.73
2007,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,241248,2.7600000000000002
2008,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,241201,2.7800000000000002
2009,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,241725,2.8099999999999996
2010,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,242999,2.84
2011,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,243655,2.8699999999999997
2012,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,246149,2.9
2013,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,245468,2.92
2014,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,5.500756285810808,13,246576,2.9499999999999997
2015,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,246457,2.98
2016,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,245680,3.01
2017,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,244543,3.04
2018,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,243585,3.07
2019,51710,Norfolk city (VA),Norfolk city,total,Total,single_heroin,Heroin alone,NA,NA,242742,3.1
1999,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1188498,0.17
2000,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1196165,0.19
2001,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1200425,0.22
2002,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1198889,0.25
2003,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1201756,0.28
2004,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1203812,0.32
2005,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1203253,0.36
2006,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1202256,0.41000000000000003
2007,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1199862,0.47000000000000003
2008,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1199545,0.53
2009,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1200890,0.61
2010,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1203106,0.69
2011,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1212643,0.7799999999999999
2012,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1223598,0.89
2013,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,1.1578473553590491,14,1235468,1.01
2014,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,1.3961332009254945,16,1242853,1.1400000000000001
2015,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1244602,0.8600000000000001
2016,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,0.9530341051896142,11,1251027,0.65
2017,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1256016,0.49
2018,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1256694,0.37
2019,26125,Oakland County (MI),Oakland County,total,Total,single_heroin,Heroin alone,NA,NA,1257584,0.28
1999,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,657182,0.13
2000,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,661769,0.15000000000000002
2001,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,664836,0.17
2002,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,671120,0.2
2003,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,674571,0.23
2004,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,677742,0.26
2005,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,683299,0.3
2006,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,690153,0.33999999999999997
2007,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,695706,0.39
2008,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,701484,0.45
2009,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,711595,0.51
2010,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,720762,0.59
2011,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,730808,0.6699999999999999
2012,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,743403,0.77
2013,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,756187,0.88
2014,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,766882,1.01
2015,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,NA,NA,777373,1.1600000000000001
2016,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,1.7126894663780943,14,784611,1.33
2017,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,2.220949507069749,18,786068,1.53
2018,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,1.6376577593666317,14,790593,1.75
2019,40109,Oklahoma County (OK),Oklahoma County,total,Total,single_heroin,Heroin alone,1.3296809338241875,12,797434,2.01
1999,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,NA,NA,875681,27.87
2000,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,NA,NA,903019,14.8
2001,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,NA,NA,931775,7.859999999999999
2002,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,NA,NA,955136,4.17
2003,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,2.023508804309419,22,979227,2.22
2004,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,1.4031995079523751,15,1011681,1.1800000000000002
2005,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,NA,NA,1053341,0.62
2006,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,NA,NA,1083429,0.32999999999999996
2007,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,NA,NA,1100663,0.43000000000000005
2008,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,NA,NA,1115525,0.56
2009,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,NA,NA,1131351,0.74
2010,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,NA,NA,1148564,0.96
2011,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,1.0418903004845437,12,1170579,1.25
2012,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,1.29702900125896,17,1202498,1.6300000000000001
2013,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,1.7324530120472768,23,1227435,2.13
2014,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,3.508787745236436,46,1256606,2.7800000000000002
2015,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,3.7172294903589354,48,1291301,3.63
2016,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,2.0460787931951314,29,1326516,2.38
2017,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,1.7848523956869282,26,1355921,1.57
2018,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,0.8419930582603772,12,1381540,1.03
2019,12095,Orange County (FL),Orange County,total,Total,single_heroin,Heroin alone,0.7564591954614892,11,1393452,0.6799999999999999
1999,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,NA,NA,485511,0.1
2000,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,NA,NA,485610,0.15000000000000002
2001,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,NA,NA,487363,0.23
2002,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,NA,NA,489722,0.35
2003,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,NA,NA,492187,0.53
2004,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,NA,NA,493765,0.81
2005,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,NA,NA,494294,1.23
2006,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,NA,NA,230172,1.87
2007,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,NA,NA,268751,0.8500000000000001
2008,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,NA,NA,301842,0.39
2009,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,NA,NA,327803,0.18
2010,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,NA,NA,347772,0.08
2011,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,NA,NA,360735,0.35
2012,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,NA,NA,369787,1.47
2013,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,7.1335463107610035,30,378637,6.23
2014,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,3.850598789186047,16,383940,5.34
2015,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,2.9414376736310084,11,389742,4.57
2016,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,5.03164634046777,20,391843,3.9099999999999997
2017,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,3.278062798035743,13,391493,3.3499999999999996
2018,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,3.194688718899393,11,391004,2.8699999999999997
2019,22071,Orleans Parish (LA),Orleans Parish,total,Total,single_heroin,Heroin alone,NA,NA,390144,2.4499999999999997
1999,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,NA,NA,1116913,3.38
2000,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,NA,NA,1135787,2.67
2001,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,NA,NA,1160474,2.11
2002,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,NA,NA,1191340,1.6600000000000001
2003,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,1.2509752360139579,13,1218100,1.31
2004,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,1.2494684626587005,14,1252223,1.04
2005,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,NA,NA,1278380,0.8200000000000001
2006,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,NA,NA,1284489,0.65
2007,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,NA,NA,1286586,0.51
2008,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,NA,NA,1294938,0.4
2009,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,NA,NA,1307371,0.32
2010,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,NA,NA,1323619,0.25
2011,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,NA,NA,1336760,0.2
2012,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,NA,NA,1354936,0.44
2013,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,1.068134304785098,13,1376462,0.96
2014,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,1.2411162787190828,15,1398656,2.11
2015,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,5.022979188556145,61,1424256,4.63
2016,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,3.1367813236989255,41,1450890,3.05
2017,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,1.6611885880918056,22,1470344,2.01
2018,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,1.5878794361131618,21,1482876,1.32
2019,12099,Palm Beach County (FL),Palm Beach County,total,Total,single_heroin,Heroin alone,NA,NA,1496770,0.8700000000000001
1999,42101,Philadelphia County (PA),Philadelphia County,total,Total,single_heroin,Heroin alone,NA,NA,1520064,0.17
2000,42101,Philadelphia County (PA),Philadelphia County,total,Total,single_heroin,Heroin alone,NA,NA,1514563,0.19
2001,42101,Philadelphia County (PA),Philadelphia County,total,Total,single_heroin,Heroin alone,NA,NA,1505455,0.2
2002,42101,Philadelphia County (PA),Philadelphia County,total,Total,single_heroin,Heroin alone,NA,NA,1498493,0.22
2003,42101,Philadelphia County (PA),Philadelphia County,total,Total,single_heroin,Heroin alone,NA,NA,1493802,0.25
2004,42101,Philadelphia County (PA),Philadelphia County,total,Total,single_heroin,Heroin alone,NA,NA,1492882,0.27
2005,42101,Philadelphia County (PA),Philadelphia County,total,Total,single_heroin,Heroin alone,NA,NA,1490861,0.29000000000000004
2006,42101,Philadelphia County (PA),Philadelphia County,total,Total,single_heroin,Heroin alone,NA,NA,1488710,0.32
2007,42101,Philadelphia County (PA),Philadelphia County,total,Total,single_heroin,Heroin alone,NA,NA,1493309,0.35
2008,42101,Philadelphia County (PA),Philadelphia County,total,Total,single_heroin,Heroin alone,NA,NA,1499731,0.39
2009,42101,Philadelphia County (PA),Philadelphia County,total,Total,single_heroin,Heroin alone,NA,NA,1514694,0.42000000000000004
2010,42101,Philadelphia County (PA),Philadelphia County,total,Total,single_heroin,Heroin alone,NA,NA,1528283,0.46
2011,42101,Philadelphia County (PA),Philadelphia County,total,Total,single_heroin,Heroin alone,NA,NA,1540466,0.51
